"genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","tair_symbol","uniprotswissprot","entrezgene_id","description","external_gene_name","external_gene_source","group","logFC_scheible2004","Padj_scheible2004","logFC_nguyen2017","Padj_nguyen2017"
"AT4G02380",1162.32961275369,0.894372788895039,0.263574371586177,3.39324640522805,0.000690694781070656,0.0253411641360696,"SAG21",NA,828053,"senescence-associated gene 21 [Source:TAIR;Acc:AT4G02380]","SAG21","TAIR Gene Name","en24",1.21755580586715,3.46307938034558e-08,NA,NA
"AT4G02430",412.043701161666,-0.715308617051602,0.218353983133784,-3.2759128401763,0.00105321058820976,0.0324414471152515,"SR34b","F4JHI7",828027,"RNA-binding (RRM/RBD/RNP motifs) family protein [Source:TAIR;Acc:AT4G02430]","SR34b","TAIR Gene Name","en24",NA,NA,NA,NA
"AT4G02485",111.474433019219,-0.778684377616795,0.189950167431817,-4.09941401023668,4.14197524237273e-05,0.00430510534422618,NA,NA,827953,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q1ECQ5]",NA,NA,"en24",NA,NA,NA,NA
"AT4G02560",554.680863535361,-0.35259506381197,0.111997106247666,-3.14825155421654,0.00164250279681504,0.0424079575615887,"LD","Q38796",827904,"Homeobox protein LUMINIDEPENDENS [Source:UniProtKB/Swiss-Prot;Acc:Q38796]","LD","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT4G02640",1269.81972943452,-0.449290112632713,0.0824319544000014,-5.45043625257908,5.02464113601896e-08,3.55529057339049e-05,"BZO2H1",NA,828219,"bZIP transcription factor family protein [Source:TAIR;Acc:AT4G02640]","BZO2H1","TAIR Gene Name","en24",0.677460377609144,3.97824238927261e-05,NA,NA
"AT4G02900",197.762553510383,-0.455542184751723,0.146228213017141,-3.11528244346612,0.00183768853385822,0.0450597173304438,NA,NA,828143,"Hyperosmolality-gated Ca2+ permeable channel 1.7 [Source:UniProtKB/TrEMBL;Acc:A0A097NUP8]",NA,NA,"en24",-0.325987692906499,0.0233530576342639,NA,NA
"AT4G02970",528.876263832417,0.78389957962603,0.186146100481449,4.21120602364783,2.54010953206216e-05,0.0031409553394515,"AT7SL-1",NA,NA,NA,"AT7SL-1","TAIR Gene Name","en24",NA,NA,NA,NA
"AT4G03100",310.667500979788,0.399813060402107,0.12360719623271,3.23454517687948,0.00121836643977115,0.0355410426747953,NA,"F4JI46",828092,"Rho GTPase-activating protein 2 [Source:UniProtKB/Swiss-Prot;Acc:F4JI46]","ROPGAP2","UniProtKB Gene Name","en24",-1.12084023919932,2.34831899762917e-06,NA,NA
"AT4G03205",408.236640335261,-0.671445771144318,0.191261778895651,-3.5106113465077,0.000447077526940206,0.0194490805583183,"hemf2",NA,828029,"Coproporphyrinogen III oxidase [Source:TAIR;Acc:AT4G03205]","hemf2","TAIR Gene Name","en24",-0.702840244162822,0.00087175654499727,NA,NA
"AT4G03230",333.466393231045,-0.494251671160352,0.155417299365067,-3.18015866431561,0.00147194434684712,0.0398309319384479,NA,NA,828018,"S-locus lectin protein kinase family protein [Source:TAIR;Acc:AT4G03230]",NA,NA,"en24",NA,NA,NA,NA
"AT4G04925",178.522517148211,0.715351249799008,0.201509007708615,3.5499715766226,0.000385272746120056,0.017909880776058,NA,NA,2745645,"At4g04925 [Source:UniProtKB/TrEMBL;Acc:Q8LFB8]",NA,NA,"en24",NA,NA,NA,NA
"AT4G05070",703.034296528758,0.768418970185345,0.247903036032968,3.09967551217547,0.00193732757908473,0.0464443879097299,NA,NA,825849,"AT4g05070 protein [Source:UniProtKB/TrEMBL;Acc:Q9S9T1]",NA,NA,"en24",-0.900995116039274,5.14296259387988e-06,NA,NA
"AT4G05460",154.199380792686,0.534116086210785,0.144139236209241,3.70555651783413,0.000210927087394628,0.0121106804739783,NA,"Q9M0U9",825896,"F-box protein SKIP19 [Source:UniProtKB/Swiss-Prot;Acc:Q9M0U9]","SKIP19","UniProtKB Gene Name","en24",0.40408016205284,0.00247411690771203,NA,NA
"AT4G08035",849.395558408987,-0.628728160726791,0.183246370976642,-3.43105381774209,0.000601241306373533,0.0232113500906262,NA,NA,NA,NA,NA,NA,"en24",NA,NA,NA,NA
"AT4G08540",557.482226552335,-0.356866790904267,0.0882322632875245,-4.0446292275348,5.24059955170959e-05,0.00505997551318011,NA,NA,826413,"DNA-directed RNA polymerase II protein [Source:UniProtKB/TrEMBL;Acc:Q8H1E1]",NA,NA,"en24",NA,NA,NA,NA
"AT4G09320",5489.52794982845,0.511322583017454,0.136135900164196,3.75597166067687,0.000172670233289061,0.0105730522305217,"NDPK1","P39207",826515,"Nucleoside diphosphate kinase [Source:UniProtKB/TrEMBL;Acc:A0A178UXQ6]","NDK1","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT4G09800",3974.17413097622,0.479962744621987,0.12135043406978,3.95517946269559,7.64772219353725e-05,0.00657297254571867,"RPS18C","P34788",838884,"40S ribosomal protein S18 [Source:UniProtKB/Swiss-Prot;Acc:P34788]","RPS18C","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT4G10120",2360.15060499099,-0.470820371106095,0.129783818239864,-3.6277278438205,0.00028592642107913,0.0149359708825562,"ATSPS4F","F4JLK2",826603,"Probable sucrose-phosphate synthase 4 [Source:UniProtKB/Swiss-Prot;Acc:F4JLK2]","SPS4","UniProtKB Gene Name","en24",-0.565210014629926,0.00104547209400334,NA,NA
"AT4G11240",616.867929616655,0.395550790442771,0.105731589373319,3.74108431346996,0.000183228034997541,0.0109837994056404,"TOPP7","P48486",826726,"Serine/threonine-protein phosphatase [Source:UniProtKB/TrEMBL;Acc:A0A178V1Q1]","TOPP6","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT4G11521",53.6010882566593,0.819806842444055,0.223370051566841,3.67017349323903,0.000242385898867433,0.013203373494137,NA,"Q8LPI0",7922527,"Putative cysteine-rich receptor-like protein kinase 34 [Source:UniProtKB/Swiss-Prot;Acc:Q8LPI0]","CRK34","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT4G11800",684.242817121242,-0.541339540776893,0.137761810250061,-3.92953271878664,8.51110957152209e-05,0.00692625282751031,NA,NA,826786,"Calcineurin-like metallo-phosphoesterase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JPS4]",NA,NA,"en24",0.648463737777694,4.86736101056798e-05,NA,NA
"AT4G11830",1286.13044198878,-0.529534349187608,0.133894290484355,-3.95486877948303,7.65766694356906e-05,0.00657297254571867,"PLDGAMMA2","Q9T051",826789,"Phospholipase D gamma 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9T051]","PLDGAMMA2","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT4G11840",265.506218448403,-0.564556820872355,0.168410139834488,-3.35227333358429,0.000801508436899111,0.0280569481849243,"PLDGAMMA3","Q9T052",826790,"Phospholipase D gamma 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9T052]","PLDGAMMA3","UniProtKB Gene Name","en24",1.48382397304044,2.95742540228857e-06,NA,NA
"AT4G12020",425.523733211115,-0.454672176581921,0.128803952578335,-3.52995515650348,0.000415630107691367,0.0186371482802846,"WRKY19",NA,826810,"Probable WRKY transcription factor 19 [Source:UniProtKB/Swiss-Prot;Acc:Q9SZ67]","WRKY19","UniProtKB Gene Name","en24",0.735170780874958,0.000343314463528483,NA,NA
"AT4G12460",711.647516375495,-0.405274185113564,0.109234290358782,-3.71013702549296,0.000207147098527963,0.0119955925513278,"ORP2B",NA,826858,"OSBP(oxysterol binding protein)-related protein 2B [Source:TAIR;Acc:AT4G12460]","ORP2B","TAIR Gene Name","en24",NA,NA,NA,NA
"AT4G12480",1709.26445927696,0.783333910238839,0.249345265705864,3.14156319760603,0.00168048537140411,0.0430743230279165,"pEARLI 1","Q39176",826860,"PEARLI 1 [Source:UniProtKB/TrEMBL;Acc:A0A178V1J0]","EARLI1","UniProtKB Gene Name","en24",-0.560124999948075,0.0222968101055628,NA,NA
"AT4G12570",236.919474413706,0.49643065468015,0.140214341078328,3.5405126955083,0.000399350421725143,0.0182298070890207,"UPL5","Q9SU29",826870,"E3 ubiquitin-protein ligase UPL5 [Source:UniProtKB/Swiss-Prot;Acc:Q9SU29]","UPL5","UniProtKB Gene Name","en24",0.721433428373413,0.00228276055835402,NA,NA
"AT4G12600",1936.40926300967,0.356305644581056,0.115312907277008,3.08990253558631,0.00200222186638898,0.0468928694031802,NA,NA,826873,"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein [Source:UniProtKB/TrEMBL;Acc:F4JRD3]",NA,NA,"en24",-0.543228702188052,0.00064212988586339,NA,NA
"AT4G12680",213.819871436355,-0.551725048281224,0.160721433234117,-3.43280318734806,0.000597375562315579,0.0231061219408629,NA,NA,826880,"Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q45GJ7]",NA,NA,"en24",NA,NA,NA,NA
"AT4G12880",1250.41057555974,0.323347887319404,0.0868948529386487,3.72113970372562,0.000198325677154,0.0116512023900211,"ENODL19",NA,826900,"At4g12880 [Source:UniProtKB/TrEMBL;Acc:Q9STZ8]","ENODL19","TAIR Gene Name","en24",-0.658789105368122,1.20757881749588e-05,NA,NA
"AT4G13395",48.8765844319934,1.38573449858907,0.357056173989898,3.88099856418748,0.000104028455211894,0.00769506835852072,"DVL10",NA,5008138,"DVL10 [Source:UniProtKB/TrEMBL;Acc:Q6IM91]","DVL10","TAIR Gene Name","en24",NA,NA,NA,NA
"AT4G13550",560.998277392939,-0.326343374953776,0.102508809297577,-3.18356419501879,0.0014547385209038,0.0395738245797803,NA,NA,826988,"triglyceride lipases;triglyceride lipases [Source:TAIR;Acc:AT4G13550]",NA,NA,"en24",0.309242970949574,0.0225678719281407,NA,NA
"AT4G13800",232.560855202738,-0.792776002704033,0.188031730650683,-4.21618202396286,2.48473226575502e-05,0.00311158328685179,NA,NA,827014,"Probable magnesium transporter NIPA2 [Source:UniProtKB/Swiss-Prot;Acc:B3LFA3]",NA,NA,"en24",-0.454259006765043,0.00372170907143857,NA,NA
"AT4G14420",728.4765374772,0.619665602347014,0.0990111031812684,6.25854659161344,3.88581810551129e-10,1.12511087660718e-06,NA,NA,827087,"AT4g14420/dl3250c [Source:UniProtKB/TrEMBL;Acc:O23298]",NA,NA,"en24",NA,NA,NA,NA
"AT4G15540",1875.94471476665,-0.768398069323609,0.187580941005626,-4.09635470002553,4.19706708433236e-05,0.00432897191008345,NA,"F4JK59",827227,"WAT1-related protein At4g15540 [Source:UniProtKB/Swiss-Prot;Acc:F4JK59]",NA,NA,"en24",NA,NA,NA,NA
"AT4G15760",929.740695273749,0.74863750883091,0.145761405259584,5.13604755317552,2.80576691366335e-07,0.00012539328966108,"MO1","O81815",827255,"monooxygenase 1 [Source:TAIR;Acc:AT4G15760]","MO1","TAIR Gene Name","en24",NA,NA,2.867,1.4e-05
"AT4G15910",1656.68108154082,0.463103991991621,0.146022846163009,3.17144888050357,0.00151680561573189,0.0404597922538852,"ATDI21","Q39084",827273,"DI21 [Source:UniProtKB/TrEMBL;Acc:A0A178UX68]","ATDI21","TAIR Gene Name","en24",0.516992378500211,0.00225714791315008,0.852,0.00021
"AT4G16008",82.5526264178769,0.677112035048958,0.217419210747594,3.11431557828176,0.00184372175839338,0.0451063867217847,NA,NA,6240953,"Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q8LBY3]",NA,NA,"en24",NA,NA,NA,NA
"AT4G16280",621.736976994188,-0.437437011107942,0.0950657685490561,-4.60141455525303,4.19631296220922e-06,0.00090479650125592,"FCA",NA,827323,"Flowering time control protein FCA [Source:UniProtKB/Swiss-Prot;Acc:O04425]","FCA","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT4G16390",466.877714763248,0.413614918221847,0.12893147978602,3.20802118232334,0.00133651654330555,0.0372915634727077,"SVR7","Q8GWE0",827333,"Pentatricopeptide repeat-containing protein At4g16390, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8GWE0]","P67","UniProtKB Gene Name","en24",-1.39045547482263,3.28215702535651e-07,NA,NA
"AT4G16450",1740.3138792873,0.450939307134319,0.118700490031809,3.79896752754328,0.000145300126228279,0.00929356837789224,NA,NA,827343,"At4g16450 [Source:UniProtKB/TrEMBL;Acc:Q84W12]",NA,NA,"en24",0.300791719492688,0.00246709497913445,NA,NA
"AT4G16670",319.340562358194,-0.484248263031861,0.146910507279271,-3.29621258547099,0.000979978300347204,0.0314773378628164,NA,NA,827369,"At4g16670 [Source:UniProtKB/TrEMBL;Acc:Q5HZ31]",NA,NA,"en24",0.529123257125273,0.000955229585895987,NA,NA
"AT4G16680",216.652060703494,-0.512373215287398,0.150133421134183,-3.41278585019028,0.000643024503614236,0.0242245736789096,NA,"F4JMJ3",827370,"P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:TAIR;Acc:AT4G16680]",NA,NA,"en24",NA,NA,NA,NA
"AT4G16695",254.022046406095,0.373943674387066,0.111069082382447,3.36676657775432,0.000760550344474855,0.0271200263390469,NA,NA,827372,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT4G16695]",NA,NA,"en24",NA,NA,NA,NA
"AT4G16765",508.253760587649,-0.4639683250507,0.117277108509051,-3.9561712507168,7.6160574121509e-05,0.00657297254571867,NA,NA,827382,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein [Source:UniProtKB/TrEMBL;Acc:A1A6I8]",NA,NA,"en24",NA,NA,NA,NA
"AT4G17230",523.286396433573,0.571759516848399,0.146105217482983,3.91334085598271,9.10279004498968e-05,0.00713568803414888,"SCL13",NA,827435,"SCARECROW-like 13 [Source:TAIR;Acc:AT4G17230]","SCL13","TAIR Gene Name","en24",0.8822033824159,2.10513004451499e-05,NA,NA
"AT4G17250",235.811220094903,0.579690592831383,0.183573016989664,3.1578202632254,0.00158953529172211,0.0418398718086022,NA,NA,827439,"AT4g17250/dl4660w [Source:UniProtKB/TrEMBL;Acc:Q93ZA8]",NA,NA,"en24",0.66439462480602,0.00255530616778918,NA,NA
"AT4G17330",2298.64159909821,-0.346861152538694,0.095336150750313,-3.63829617420919,0.000274447706705622,0.0145615343442659,"ATG2484-1",NA,827445,"G2484-1 protein [Source:UniProtKB/TrEMBL;Acc:F4JP43]","ATG2484-1","TAIR Gene Name","en24",NA,NA,NA,NA
"AT4G17360",199.301642053799,-0.509522781884868,0.164458303291243,-3.09818824399849,0.00194707708224351,0.0465369791307919,NA,NA,827448,"Formyltetrahydrofolate deformylase 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:F4JP46]","PURU2","UniProtKB Gene Name","en24",-0.955042611371511,0.000110974113142681,NA,NA
"AT4G17490",127.063850312467,1.19203238826229,0.259535751435666,4.59294097891471,4.37042698436851e-06,0.000922706397074802,"ATERF6","Q8VZ91",827463,"Ethylene-responsive transcription factor 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZ91]","ERF6","UniProtKB Gene Name","en24",0.524114025208171,0.00348758574212342,NA,NA
"AT4G17500",381.550848245847,0.536857322103541,0.159346455153244,3.36911995680885,0.000754086026069469,0.0270032077321131,"ATERF-1","O80337",827464,"Ethylene-responsive transcription factor 1A [Source:UniProtKB/Swiss-Prot;Acc:O80337]","ERF1A","UniProtKB Gene Name","en24",0.928898995124968,3.8388191880355e-05,NA,NA
"AT4G17650",262.13248840353,0.410798843804567,0.133681390351933,3.07296956384944,0.00211940102829624,0.0483693738464511,NA,NA,827485,"Polyketide cyclase / dehydrase and lipid transport protein [Source:UniProtKB/TrEMBL;Acc:F4JP95]",NA,NA,"en24",NA,NA,NA,NA
"AT4G17910",367.155456982473,-0.392102576842817,0.125264515461347,-3.13019673128269,0.00174689269686008,0.0439390291369268,NA,"B3H6K1",827515,"transferases, transferring acyl groups [Source:TAIR;Acc:AT4G17910]",NA,NA,"en24",NA,NA,NA,NA
"AT4G18100",3417.77572616169,0.479787373892998,0.149299717190064,3.21358528283219,0.00131088861839503,0.0371442419530856,NA,"P49211",827535,"60S ribosomal protein L32-1 [Source:UniProtKB/Swiss-Prot;Acc:P49211]","RPL32A","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT4G18120",1517.92549333215,-0.492039784274242,0.137974618286692,-3.5661615910533,0.000362248058476986,0.0172753968216743,NA,NA,NA,NA,NA,NA,"en24",NA,NA,NA,NA
"AT4G18130",835.457809107738,-0.359567905097101,0.117008582510098,-3.07300453850102,0.00211915264756464,0.0483693738464511,"PHYE","P42498",827538,"Phytochrome E [Source:UniProtKB/Swiss-Prot;Acc:P42498]","PHYE","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT4G18197",272.051732633842,0.582790782464316,0.187755861936869,3.10398182220417,0.0019093506154802,0.0460926105636909,"ATPUP7","Q2V3H2",3770303,"Probable purine permease 7 [Source:UniProtKB/Swiss-Prot;Acc:Q2V3H2]","PUP7","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT4G18520",61.4943274748276,0.822743730968765,0.252441697267898,3.25914355620755,0.00111749106251611,0.033376171833265,NA,"Q0WNP3",827584,"Pentatricopeptide repeat-containing protein At4g18520, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q0WNP3]","PCMP-A2","UniProtKB Gene Name","en24",-0.509258061654042,0.0010461240201539,NA,NA
"AT4G18730",2243.83387488837,0.477633104952837,0.140004412100819,3.4115575201222,0.000645928716405837,0.0242888371504889,"RPL16B","P42794",827607,"60S ribosomal protein L11-2 [Source:UniProtKB/Swiss-Prot;Acc:P42794]","RPL11C","UniProtKB Gene Name","en24",-0.213575829480143,0.043948383794223,NA,NA
"AT4G18730",2243.83387488837,0.477633104952837,0.140004412100819,3.4115575201222,0.000645928716405837,0.0242888371504889,"RPL16B","P42794",827607,"60S ribosomal protein L11-2 [Source:UniProtKB/Swiss-Prot;Acc:P42794]","RPL11C","UniProtKB Gene Name","en24",-0.213575829480143,0.043948383794223,NA,NA
"AT4G18730",2243.83387488837,0.477633104952837,0.140004412100819,3.4115575201222,0.000645928716405837,0.0242888371504889,"RPL16B","P42794",827607,"60S ribosomal protein L11-2 [Source:UniProtKB/Swiss-Prot;Acc:P42794]","RPL11C","UniProtKB Gene Name","en24",-0.213575829480143,0.043948383794223,NA,NA
"AT4G18800",76.4076045681227,0.704387100584129,0.223280298304462,3.1547212447004,0.0016065151941229,0.0420344038620632,"ATHSGBP","Q9SN35",827614,"RABA1d [Source:UniProtKB/TrEMBL;Acc:A0A178V3A0]","RABA1D","UniProtKB Gene Name","en24",0.325893420550277,0.0258244321962619,NA,NA
"AT4G18880",196.337612245719,0.66793781323656,0.17399873563379,3.83875095875609,0.000123661779396285,0.0084238484517926,"AT-HSFA4A","O49403",827622,"HSF A4A [Source:UniProtKB/TrEMBL;Acc:A0A178UUP9]","HSFA4A","UniProtKB Gene Name","en24",1.43958343147889,6.66305987250042e-08,1.297,0.0014
"AT4G19060",391.845649872894,-0.733743801087703,0.177927668297454,-4.1238319374874,3.72620822195367e-05,0.00406036495927725,NA,"Q84WD3",827644,"Probable disease resistance protein At4g19060 [Source:UniProtKB/Swiss-Prot;Acc:Q84WD3]",NA,NA,"en24",NA,NA,NA,NA
"AT4G19420",752.642289282061,0.744220478779329,0.218264629768755,3.40971635930113,0.000650304735876649,0.0243180376139261,NA,"Q6DBP4",827683,"Pectinacetylesterase family protein [Source:TAIR;Acc:AT4G19420]",NA,NA,"en24",NA,NA,NA,NA
"AT4G19990",271.252479372665,-0.465842319935862,0.14323411700081,-3.25231397163028,0.00114469499499966,0.0338209007827393,"FRS1",NA,827744,"FAR1-related sequence 1 [Source:UniProtKB/TrEMBL;Acc:F4JU19]","FRS1","TAIR Gene Name","en24",NA,NA,NA,NA
"AT4G20420",60.7572759153844,-0.744008777863619,0.224618745081721,-3.31231829112452,0.00092526210873569,0.0304435266556087,NA,NA,827790,"At4g20420 [Source:UniProtKB/TrEMBL;Acc:Q9SUN7]",NA,NA,"en24",-0.463369318356539,0.0105846556568116,NA,NA
"AT4G20450",17.3034190497081,-1.42015381301256,0.432043795191798,-3.28705985091652,0.00101239314387218,0.0318553565206832,NA,"C0LGQ7",827793,"Probable LRR receptor-like serine/threonine-protein kinase At4g20450 [Source:UniProtKB/Swiss-Prot;Acc:C0LGQ7]",NA,NA,"en24",NA,NA,NA,NA
"AT4G21060",192.471433834646,-0.464022097350744,0.125951888529767,-3.68412179259289,0.000229492497940547,0.0127508947586128,NA,NA,827853,"Galactosyltransferase family protein [Source:UniProtKB/TrEMBL;Acc:F4JIK9]",NA,NA,"en24",NA,NA,NA,NA
"AT4G21326",300.267176844861,-0.62425874595862,0.129867287094086,-4.80689756386733,1.53290482684397e-06,0.00046371514970856,"ATSBT3.12","F4JJH5",827882,"subtilase 3.12 [Source:TAIR;Acc:AT4G21326]","ATSBT3.12","TAIR Gene Name","en24",NA,NA,NA,NA
"AT4G21620",513.418082157603,0.554334016902228,0.167147672647942,3.31643275745637,0.000911745252066535,0.030244276217487,NA,NA,828249,"AT4g21620/F17L22_80 [Source:UniProtKB/TrEMBL;Acc:Q9SVT5]",NA,NA,"en24",-0.711871343375297,1.38849383647231e-05,NA,NA
"AT4G21850",530.96670480579,0.750669262592694,0.225804626080455,3.32441932489562,0.000886028642153479,0.0297774552154652,"ATMSRB9","Q84JT6",828273,"MSRB9 [Source:UniProtKB/TrEMBL;Acc:A0A178V287]","MSRB9","UniProtKB Gene Name","en24",1.78150805401589,8.88471597342453e-08,NA,NA
"AT4G22220",1181.74375706473,0.330811133203022,0.101230558924179,3.2678979225117,0.00108349436061328,0.0327615903412077,"ISU1","O49627",828316,"Iron-sulfur cluster assembly protein [Source:UniProtKB/TrEMBL;Acc:A0A178UZH3]","ISU1","UniProtKB Gene Name","en24",0.35551404750451,0.000835294716053078,NA,NA
"AT4G22690",849.804884300455,0.636851588052701,0.167490956162981,3.80230433118428,0.0001433564779069,0.00925334106438548,"CYP706A1",NA,828365,"Cytochrome P450, family 706, subfamily A, polypeptide 1 [Source:UniProtKB/TrEMBL;Acc:F4JLY4]","CYP706A1","TAIR Gene Name","en24",0.410569788305306,0.000482035800555843,NA,NA
"AT4G23000",775.807674263203,-0.742918366605371,0.188012996269226,-3.95142028129559,7.76887516907483e-05,0.00658826618940622,NA,NA,828399,"Calcineurin-like metallo-phosphoesterase superfamily protein [Source:TAIR;Acc:AT4G23000]",NA,NA,"en24",NA,NA,NA,NA
"AT4G23050",319.158753552415,-0.447742080092918,0.115083050634884,-3.89059968103763,9.99967875609286e-05,0.00755994562059134,NA,NA,828404,"PAS domain-containing protein tyrosine kinase family protein [Source:UniProtKB/TrEMBL;Acc:O82754]",NA,NA,"en24",0.860325338590444,1.19946985365395e-05,NA,NA
"AT4G23180",732.382534246536,0.87546805349214,0.16717241617397,5.23691691206446,1.63281153480806e-07,8.48559594551021e-05,"CRK10","Q8GYA4",828417,"Cysteine-rich receptor-like protein kinase 10 [Source:UniProtKB/Swiss-Prot;Acc:Q8GYA4]","CRK10","UniProtKB Gene Name","en24",0.986644710120563,1.09793369171492e-05,NA,NA
"AT4G23680",1965.91093503955,0.494094961964271,0.13814142347951,3.57673281133923,0.000347915463006724,0.0170327309280683,NA,NA,828468,"AT4g23680/F9D16_150 [Source:UniProtKB/TrEMBL;Acc:Q9SUQ9]",NA,NA,"en24",NA,NA,NA,NA
"AT4G24210",230.530251178398,0.520626273483365,0.145409466615383,3.58041526182372,0.000343048583601523,0.0169583138839895,"SLY1","Q9STX3",828522,"SLY1 [Source:UniProtKB/TrEMBL;Acc:A0A178V5B2]","GID2","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT4G24415",131.537518900948,-0.782173036663992,0.169528458538021,-4.613815541115,3.95343318243437e-06,0.000870958518930215,NA,NA,NA,NA,NA,NA,"en24",NA,NA,NA,NA
"AT4G24440",410.133218681485,0.351761636426309,0.109348274659454,3.2168924248856,0.00129587178007068,0.0370970751955826,NA,"Q39236",828546,"AT4G24440 protein (Fragment) [Source:UniProtKB/TrEMBL;Acc:Q53YU1]","TFIIA-S","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT4G24450",972.107942633597,-0.822088034618316,0.150658666894205,-5.45662623707933,4.85266317427144e-08,3.55529057339049e-05,"GWD3","Q9STV0",828547,"Alpha-glucan water dikinase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9STV0]","GWD2","UniProtKB Gene Name","en24",1.3347928023009,3.83721418393169e-06,NA,NA
"AT4G24570",399.799010030374,1.71842357537731,0.230901810815155,7.4422265001333,9.90022820708064e-14,2.0065782530111e-09,"DIC2","Q9SB52",828559,"DIC2 [Source:UniProtKB/TrEMBL;Acc:A0A178URN9]","PUMP4","UniProtKB Gene Name","en24",NA,NA,NA,NA
"AT4G24740",1954.96440542235,-0.610022114973257,0.164708859905431,-3.70363874368087,0.000212528857432869,0.0121339010773222,"AFC2","P51567",828576,"At4g24740 [Source:UniProtKB/TrEMBL;Acc:Q1EBU3]","AFC2","UniProtKB Gene Name","en24",0.55101592746897,0.000111768558329968,NA,NA
"AT4G24800",1348.11106438422,0.495397279675703,0.133804070584669,3.70240813684531,0.000213562698274049,0.0121586763163439,NA,NA,828582,"ECIP1 [Source:UniProtKB/TrEMBL;Acc:A0A384KU64]",NA,NA,"en24",-0.573626932084458,0.00128650400443839,NA,NA
"AT4G25210",645.62364034701,0.394973144337801,0.103782086540386,3.80579305643562,0.000141350535582926,0.0092118734893722,NA,"Q9SB42",828624,"GLABROUS1 enhancer-binding protein-like [Source:UniProtKB/Swiss-Prot;Acc:Q9SB42]","GEBPL","UniProtKB Gene Name","en24",0.238804203549471,0.0244290724292477,NA,NA
"AT4G25434",78.5505064387732,-0.700603789528529,0.228808776152016,-3.06196205106688,0.00219891328329454,0.0496851442874178,"ATNUDT10",NA,828648,"nudix hydrolase homolog 10 [Source:TAIR;Acc:AT4G25434]","ATNUDT10","TAIR Gene Name","en24",-0.348003728413195,0.0130833277478812,NA,NA
"AT4G25740",2078.88706865621,0.524070925442383,0.136368449400892,3.84305114375638,0.000121514133898582,0.00834863886731005,NA,"Q9SW09",828679,"40S ribosomal protein S10-1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SW09]","RPS10A","UniProtKB Gene Name","en24",-0.701017294620945,2.48677217058314e-05,NA,NA
"AT4G25835",100.444695925377,0.639627748847789,0.181133711571648,3.53124630030442,0.000413606417921491,0.0185875274466359,NA,"Q8RY66",828689,"AAA-ATPase At4g25835 [Source:UniProtKB/Swiss-Prot;Acc:Q8RY66]",NA,NA,"en24",-1.49865440939284,2.78604438799084e-07,NA,NA
"AT4G25890",555.092981503097,0.569008579455617,0.156741692646394,3.63023117747801,0.000283167487374496,0.0148945606155546,NA,"Q9SVZ6",828695,"60S acidic ribosomal protein P3-1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVZ6]","RPP3A","UniProtKB Gene Name","en24",-0.630772618712326,0.000179828749592683,NA,NA
"AT4G26400",525.502700493227,0.457725344958069,0.0956231427561243,4.78676324334417,1.69492580592e-06,0.000490753660491238,NA,NA,828746,"AT4G26400 protein [Source:UniProtKB/TrEMBL;Acc:Q8L5Z3]",NA,NA,"en24",NA,NA,NA,NA
"AT4G26590",146.409572286453,-0.549995320994445,0.179747148268469,-3.05982779861951,0.00221464286442301,0.0497631724790748,"ATOPT5","Q9SUA4",828766,"Oligopeptide transporter 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUA4]","OPT5","UniProtKB Gene Name","en24",NA,NA,NA,NA
