gene;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;tair_symbol;uniprotswissprot;entrezgene_id;description;external_gene_name;external_gene_source
AT5G01810;850.9752871596263;-0.2672453538783873;0.0764919887709367;-3.493769192989368;4.7625256859271776e-4;0.022048859725852563;CIPK15;P92937;830556;"CBL-interacting serine/threonine-protein kinase 15 [Source:UniProtKB/Swiss-Prot;Acc:P92937]";CIPK15;UniProtKB Gene Name
AT5G01810;850.9752871596263;-0.2672453538783873;0.0764919887709367;-3.493769192989368;4.7625256859271776e-4;0.022048859725852563;CIPK15;;830556;"CBL-interacting serine/threonine-protein kinase 15 [Source:UniProtKB/Swiss-Prot;Acc:P92937]";CIPK15;UniProtKB Gene Name
AT5G02020;327.3328148796192;-0.6771319298614906;0.13268538389595774;-5.103289525788676;3.3379972100090996e-7;8.880482999980547e-5;SIS;;831782;"AT5g02020/T7H20_70 [Source:UniProtKB/TrEMBL;Acc:Q9LZM9]";SIS;TAIR Gene Name
AT5G02120;2316.372159846167;0.26593186039108113;0.07809200799135341;3.4053658912257188;6.607545843397277e-4;0.02709277980747865;OHP;O81208;831799;"Light-harvesting complex-like protein OHP1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O81208]";OHP1;UniProtKB Gene Name
AT5G02130;1293.3106917505863;0.2673697573845689;0.07481370778090994;3.5738070644427156;3.518282126550294e-4;0.018257371178134203;NDP1;;831694;"At5g02130 [Source:UniProtKB/TrEMBL;Acc:Q9LZL9]";NDP1;TAIR Gene Name
AT5G02410;72.72055514131092;0.5583853720198556;0.15153686056607837;3.684815495939148;2.2886837086311929e-4;0.013504979801066493;;Q8L638;831764;"Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q8L638]";ALG10;UniProtKB Gene Name
AT5G02830;220.41180745665227;0.31379764072498917;0.08811815302724903;3.5611009757314434;3.6930301575370625e-4;0.018834468020289832;;Q8GYL7;831772;"Pentatricopeptide repeat-containing protein At5g02830, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8GYL7]";;
AT5G03120;139.99317833630323;0.6739782952984229;0.14572566714520988;4.624979994957444;3.7463455744882022e-6;5.80749820136181e-4;;;831807;"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Ha. [Source:TAIR;Acc:AT5G03120]";;
AT5G03700;211.6654710745026;-0.44533693422250803;0.1340787559276901;-3.321457833802413;8.954851208611713e-4;0.03297235564901884;;Q9LZR8;831753;"PAN domain-containing protein At5g03700 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZR8]";;
AT5G03760;653.4138603625398;0.6020579810334832;0.16483708707459138;3.65244249166477;2.5975778085310575e-4;0.014835685839125657;ATCSLA09;Q9LZR3;831734;"Glucomannan 4-beta-mannosyltransferase 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZR3]";CSLA9;UniProtKB Gene Name
AT5G03905;329.6070646866788;-0.27598082596884466;0.08370661563441556;-3.2970013645537537;9.772302645127942e-4;0.03509297046840717;;Q8LCY2;830270;"Iron-sulfur assembly protein IscA-like 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8LCY2]";;
AT5G03905;329.6070646866788;-0.27598082596884466;0.08370661563441556;-3.2970013645537537;9.772302645127942e-4;0.03509297046840717;;;830270;"Iron-sulfur assembly protein IscA-like 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8LCY2]";;
AT5G04340;290.14339834821885;-0.41349907000553215;0.1299676934138329;-3.181552731638477;0.001464878528893489;0.04575799908895027;C2H2;O22533;830313;"Zinc finger protein ZAT6 [Source:UniProtKB/Swiss-Prot;Acc:O22533]";ZAT6;UniProtKB Gene Name
AT5G05410;465.279235683827;0.5572085022614083;0.11004425086577095;5.063494892986971;4.1163941485620345e-7;1.0325291483010721e-4;DREB2A;O82132;830424;"Dehydration-responsive element-binding protein 2A [Source:UniProtKB/Swiss-Prot;Acc:O82132]";DREB2A;UniProtKB Gene Name
AT5G05410;465.279235683827;0.5572085022614083;0.11004425086577095;5.063494892986971;4.1163941485620345e-7;1.0325291483010721e-4;DREB2A;;830424;"Dehydration-responsive element-binding protein 2A [Source:UniProtKB/Swiss-Prot;Acc:O82132]";DREB2A;UniProtKB Gene Name
AT5G05890;65.427658275375;0.5286255671827683;0.1630888060213666;3.2413356874628905;0.0011897099721894996;0.04041804256238752;;Q9FI97;830474;"Glycosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8PV16]";UGT76C5;UniProtKB Gene Name
AT5G06270;38.895472892976215;0.6437000744912338;0.16612222571553178;3.8748582359684236;1.0668678981785272e-4;0.007691628904081756;;;830515;"Gb [Source:UniProtKB/TrEMBL;Acc:Q9FNI1]";;
AT5G06310;710.9935555479406;-0.46104871894944843;0.12315364035032458;-3.7436872969239294;1.813393135640207e-4;0.011690506122562411;AtPOT1b;Q6NKX5;830519;"Protection of telomeres protein 1b [Source:UniProtKB/Swiss-Prot;Acc:Q6NKX5]";POT1B;UniProtKB Gene Name
AT5G06320;1388.6329427265446;-0.4751572656515434;0.1484812289095394;-3.200116736244336;0.001373719360778586;0.04390555838535823;NHL3;Q9FNH6;830520;"NHL3 [Source:UniProtKB/TrEMBL;Acc:A0A178UB58]";NHL3;UniProtKB Gene Name
AT5G06790;78.33727743875673;0.6407844273618303;0.1487942895189502;4.306512228617624;1.6584876505249904e-5;0.0018427748959274437;;;830569;"At5g06790 [Source:UniProtKB/TrEMBL;Acc:Q9FG28]";;
AT5G06860;620.9784555371969;-0.5222389525246196;0.12240162881751994;-4.26660133177794;1.9847336764290016e-5;0.00210615923674536;PGIP1;Q9M5J9;830577;"PGIP1 [Source:UniProtKB/TrEMBL;Acc:A0A178UBN4]";PGIP1;UniProtKB Gene Name
AT5G06865;638.9986033275242;-0.5217289929744895;0.11919333607013173;-4.377165789432316;1.2023252000029024e-5;0.0014652077872809562;NA;NA;NA;NA;NA;NA
AT5G07440;3466.9877788637505;-0.421301730650859;0.09047256966378321;-4.656679170454788;3.213506242954201e-6;5.452816000684849e-4;GDH2;Q38946;830635;"Glutamate dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A178UEW8]";GDH2;UniProtKB Gene Name
AT5G07440;3466.9877788637505;-0.421301730650859;0.09047256966378321;-4.656679170454788;3.213506242954201e-6;5.452816000684849e-4;GDH2;;830635;"Glutamate dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A178UEW8]";GDH2;UniProtKB Gene Name
AT5G08340;73.84345141799157;0.40037608626553217;0.1252940687344691;3.195491137844951;0.0013959306989660939;0.044422504787080055;;;830732;"FAD synthetase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8VZR0]";RIBF2;UniProtKB Gene Name
AT5G08340;73.84345141799157;0.40037608626553217;0.1252940687344691;3.195491137844951;0.0013959306989660939;0.044422504787080055;;Q8VZR0;830732;"FAD synthetase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8VZR0]";RIBF2;UniProtKB Gene Name
AT5G09390;179.13028451531002;-0.4139391534308195;0.10446518311474;-3.962460420675918;7.418130772318335e-5;0.005719227435033511;;;830798;"AT5g09390/T5E8_190 [Source:UniProtKB/TrEMBL;Acc:Q8L4S3]";;
AT5G11520;1773.6863348005827;-0.25362094335664587;0.07257726658316727;-3.4944956636802824;4.749583251377111e-4;0.02204296757623151;ASP3;P46644;831024;"Aspartate aminotransferase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P46644]";ASP3;UniProtKB Gene Name
AT5G12020;94.13720790772359;-1.5363338825219497;0.4074064660502266;-3.771010061319313;1.6258811681865644e-4;0.010753558892146837;HSP17.6II;P29830;831075;"17.6 kDa class II heat shock protein [Source:UniProtKB/Swiss-Prot;Acc:P29830]";HSP17.6;UniProtKB Gene Name
AT5G12030;60.75281365752938;-1.5375250480882863;0.34452590084900386;-4.462727023714077;8.092311786593383e-6;0.0010764484319504396;AT-HSP17.6A;O81822;831076;"17.7 kDa class II heat shock protein [Source:UniProtKB/Swiss-Prot;Acc:O81822]";HSP17.7;UniProtKB Gene Name
AT5G12150;1137.0855299420914;0.23873864841288556;0.06555659987968404;3.641717978831153;2.70824671159569e-4;0.015362183824423722;;Q9FMP8;831088;"Rho GTPase-activating protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMP8]";ROPGAP6;UniProtKB Gene Name
AT5G12150;1137.0855299420914;0.23873864841288556;0.06555659987968404;3.641717978831153;2.70824671159569e-4;0.015362183824423722;;;831088;"Rho GTPase-activating protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMP8]";ROPGAP6;UniProtKB Gene Name
AT5G12250;3083.9205565800407;0.22330382118416067;0.06933815484751481;3.220504232846113;0.001279653029510738;0.042183884946646294;TUB6;P29514;831100;"Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:A0A178UPR2]";TUBB6;UniProtKB Gene Name
AT5G12930;54.43018008265785;-0.48503922604884275;0.14991213930500535;-3.2354899896532126;0.0012143414337684366;0.04081440452393594;;;831133;"At5g12930 [Source:UniProtKB/TrEMBL;Acc:Q9LXU6]";;
AT5G13330;347.2140846950063;-0.3603654423515879;0.09363025540997755;-3.848814048126437;1.1869106142158726e-4;0.008460209279971176;Rap2.6L;Q9LYU3;831174;"Rap2.6L [Source:UniProtKB/TrEMBL;Acc:A0A178UKL8]";ERF113;UniProtKB Gene Name
AT5G13400;123.89192856256632;0.41340092140378615;0.12316011895957815;3.3566135279510947;7.890331986424753e-4;0.030141094070773297;;Q9LYR6;831181;"Protein NRT1/ PTR FAMILY 6.1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LYR6]";NPF6.1;UniProtKB Gene Name
AT5G13630;4788.624304036864;0.35468281939259455;0.07486973451134245;4.7373324041754366;2.1654981180182904e-6;4.0904093951247487e-4;GUN5;;831207;"Magnesium-chelatase subunit ChlH, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FNB0]";CHLH;UniProtKB Gene Name
AT5G13630;4788.624304036864;0.35468281939259455;0.07486973451134245;4.7373324041754366;2.1654981180182904e-6;4.0904093951247487e-4;GUN5;Q9FNB0;831207;"Magnesium-chelatase subunit ChlH, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FNB0]";CHLH;UniProtKB Gene Name
AT5G13650;1190.1280578630997;0.19182890541049405;0.05758338446695758;3.3313239085585367;8.643396538600727e-4;0.032072645841101845;;F4K410;831209;"Elongation factor family protein [Source:UniProtKB/TrEMBL;Acc:F4K409]";;
AT5G13650;1190.1280578630997;0.19182890541049405;0.05758338446695758;3.3313239085585367;8.643396538600727e-4;0.032072645841101845;;;831209;"Elongation factor family protein [Source:UniProtKB/TrEMBL;Acc:F4K409]";;
AT5G14200;328.87405064904755;0.3783674943339673;0.11429598981884265;3.310417932717271;9.315676483019923e-4;0.03390439558531085;ATIMD1;;831270;"3-isopropylmalate dehydrogenase [Source:UniProtKB/TrEMBL;Acc:Q5XF32]";IMDH3;UniProtKB Gene Name
AT5G14200;328.87405064904755;0.3783674943339673;0.11429598981884265;3.310417932717271;9.315676483019923e-4;0.03390439558531085;ATIMD1;Q9FMT1;831270;"3-isopropylmalate dehydrogenase [Source:UniProtKB/TrEMBL;Acc:Q5XF32]";IMDH3;UniProtKB Gene Name
AT5G15410;831.3980381539218;0.3716381018171411;0.06387010741629938;5.818654717375669;5.9323134002023586e-9;3.3229061160097673e-6;DND1;O65718;831393;"Cyclic nucleotide-gated ion channel 2 [Source:UniProtKB/Swiss-Prot;Acc:O65718]";CNGC2;UniProtKB Gene Name
AT5G15410;831.3980381539218;0.3716381018171411;0.06387010741629938;5.818654717375669;5.9323134002023586e-9;3.3229061160097673e-6;DND1;;831393;"Cyclic nucleotide-gated ion channel 2 [Source:UniProtKB/Swiss-Prot;Acc:O65718]";CNGC2;UniProtKB Gene Name
AT5G15840;17.99174631941915;0.8671609913412028;0.25583588720620815;3.3895205274397493;7.001496663121885e-4;0.027960099465054816;CO;Q39057;831441;"Zinc finger protein CONSTANS [Source:UniProtKB/Swiss-Prot;Acc:Q39057]";CO;UniProtKB Gene Name
AT5G15840;17.99174631941915;0.8671609913412028;0.25583588720620815;3.3895205274397493;7.001496663121885e-4;0.027960099465054816;CO;;831441;"Zinc finger protein CONSTANS [Source:UniProtKB/Swiss-Prot;Acc:Q39057]";CO;UniProtKB Gene Name
AT5G15948;52.132112628809914;0.6996148547694597;0.2011258111600252;3.4784936390526875;5.042404050559862e-4;0.022677611931196485;NA;NA;NA;NA;NA;NA
AT5G15950;52.132112628809914;0.6996148547694597;0.2011258111600252;3.4784936390526875;5.042404050559862e-4;0.022677611931196485;;Q9S7T9;831452;"S-adenosylmethionine decarboxylase proenzyme 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9S7T9]";SAMDC2;UniProtKB Gene Name
AT5G16370;2280.152342000716;-0.46394952930814864;0.08733181592010054;-5.312491494882161;1.0813647514950662e-7;3.7137997801800555e-5;AAE5;Q9FFE6;831498;"Probable acyl-activating enzyme 5, peroxisomal [Source:UniProtKB/Swiss-Prot;Acc:Q9FFE6]";AAE5;UniProtKB Gene Name
AT5G16910;430.2456012618424;-0.2873884909174862;0.08051694843335855;-3.5692918883450853;3.579474365268999e-4;0.018473412919553588;ATCSLD2;Q9LFL0;831554;"CSLD2 [Source:UniProtKB/TrEMBL;Acc:A0A178UAL6]";CSLD2;UniProtKB Gene Name
AT5G17860;665.7356832331473;-0.40598333313220136;0.10138146789968772;-4.004512279639738;6.214556311417403e-5;0.004953027601956259;CAX7;;831654;"Cation/calcium exchanger 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKP1]";CCX1;UniProtKB Gene Name
AT5G17860;665.7356832331473;-0.40598333313220136;0.10138146789968772;-4.004512279639738;6.214556311417403e-5;0.004953027601956259;CAX7;Q9FKP1;831654;"Cation/calcium exchanger 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKP1]";CCX1;UniProtKB Gene Name
AT5G18030;13.416620977287893;1.8713102716180343;0.5319942254922706;3.517538691113524;4.355688465739873e-4;0.020881878027756463;;Q9FJF9;831670;"Auxin-responsive protein SAUR21 [Source:UniProtKB/Swiss-Prot;Acc:Q9FJF9]";SAUR21;UniProtKB Gene Name
AT5G18150;92.52289503708485;-0.5039469411452646;0.15923148106981108;-3.1648700229342315;0.0015515224316004761;0.04734524589741744;;;831933;"Emb [Source:UniProtKB/TrEMBL;Acc:Q9FK55]";;
AT5G18170;1114.1777563706382;-0.4554843554154972;0.09308739483027623;-4.893083067218389;9.926848258834293e-7;2.1552670892082868e-4;GDH1;Q43314;831935;"Glutamate dehydrogenase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q43314]";GDH1;UniProtKB Gene Name
AT5G18290;69.03918583098526;-0.4576142623777736;0.1324116762674861;-3.4559962933581674;5.482628603201648e-4;0.02414017988015756;"SIP1;2";Q9FK43;831947;"Probable aquaporin SIP1-2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FK43]";SIP1-2;UniProtKB Gene Name
AT5G19120;5683.246163521476;-0.30665080144805973;0.08080384740029563;-3.7950024821087642;1.4764197915694195e-4;0.01003168828883265;;;832032;"AT5g19120/T24G5_20 [Source:UniProtKB/TrEMBL;Acc:Q93VG3]";;
AT5G19230;1397.721858132234;-0.370299204424097;0.08016207060099921;-4.619381730634603;3.848851893080332e-6;5.91064743157678e-4;;Q8GUL8;832043;"Uncharacterized GPI-anchored protein At5g19230 [Source:UniProtKB/Swiss-Prot;Acc:Q8GUL8]";;
AT5G19940;4050.6094857741714;0.1521373078469895;0.04795230268132204;3.172679920254355;0.001510389407298043;0.0465860922431506;;Q941D3;832116;"Probable plastid-lipid-associated protein 8, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q941D3]";PAP8;UniProtKB Gene Name
AT5G19940;4050.6094857741714;0.1521373078469895;0.04795230268132204;3.172679920254355;0.001510389407298043;0.0465860922431506;;;832116;"Probable plastid-lipid-associated protein 8, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q941D3]";PAP8;UniProtKB Gene Name
AT5G20010;4534.071716539276;-0.3277759339822723;0.07361097017271849;-4.452813666403106;8.475229962204895e-6;0.0011195008304621557;RAN-1;P41916;832123;"GTP-binding nuclear protein [Source:UniProtKB/TrEMBL;Acc:A0A178UC18]";RAN1;UniProtKB Gene Name
AT5G20620;1570.7971729983644;0.23456788475350462;0.057538386074600004;4.076719921364866;4.567545471162132e-5;0.00392165301839916;UBQ4;Q1EC66;831899;"Polyubiquitin 4 [Source:UniProtKB/Swiss-Prot;Acc:P0CH32]";UBQ4;UniProtKB Gene Name
AT5G20620;1570.7971729983644;0.23456788475350462;0.057538386074600004;4.076719921364866;4.567545471162132e-5;0.00392165301839916;UBQ4;Q1EC66;832184;"Polyubiquitin 4 [Source:UniProtKB/Swiss-Prot;Acc:P0CH32]";UBQ4;UniProtKB Gene Name
AT5G20620;1570.7971729983644;0.23456788475350462;0.057538386074600004;4.076719921364866;4.567545471162132e-5;0.00392165301839916;UBQ4;P0CH32;831899;"Polyubiquitin 4 [Source:UniProtKB/Swiss-Prot;Acc:P0CH32]";UBQ4;UniProtKB Gene Name
AT5G20620;1570.7971729983644;0.23456788475350462;0.057538386074600004;4.076719921364866;4.567545471162132e-5;0.00392165301839916;UBQ4;P0CH32;832184;"Polyubiquitin 4 [Source:UniProtKB/Swiss-Prot;Acc:P0CH32]";UBQ4;UniProtKB Gene Name
AT5G21100;108.74828388125043;0.5379057096771819;0.140296488015176;3.834063969006809;1.2604333978938107e-4;0.008916976199556625;;;832234;"Ascorbate oxidase-like protein [Source:UniProtKB/TrEMBL;Acc:Q8LPL3]";;
AT5G21940;7023.436952507949;-0.36063685466147993;0.09681847213823537;-3.7248765312736007;1.9541084076817394e-4;0.012262841765016736;;;832254;"At5g21940 [Source:UniProtKB/TrEMBL;Acc:Q9C593]";;
AT5G22270;500.28332535197376;-0.32650845836543196;0.10297894370799843;-3.1706332052818667;0.0015210707536331498;0.0466519156389879;;;832287;"AT5G22270 protein [Source:UniProtKB/TrEMBL;Acc:Q9FMS4]";;
AT5G22300;624.7316959537836;-0.33925927094959957;0.09994671678229351;-3.3944013557602175;6.877881294909125e-4;0.027754037652256584;NIT4;;832290;"Bifunctional nitrilase/nitrile hydratase NIT4 [Source:UniProtKB/Swiss-Prot;Acc:P46011]";NIT4;UniProtKB Gene Name
AT5G22300;624.7316959537836;-0.33925927094959957;0.09994671678229351;-3.3944013557602175;6.877881294909125e-4;0.027754037652256584;NIT4;P46011;832290;"Bifunctional nitrilase/nitrile hydratase NIT4 [Source:UniProtKB/Swiss-Prot;Acc:P46011]";NIT4;UniProtKB Gene Name
AT5G22920;6021.320177736606;-0.36510148554503147;0.10163797262129626;-3.592175996125011;3.2792824906171885e-4;0.017497843775499455;;Q9FFB6;832356;"E3 ubiquitin-protein ligase RZFP34 [Source:UniProtKB/Swiss-Prot;Acc:Q9FFB6]";RZPF34;UniProtKB Gene Name
AT5G22920;6021.320177736606;-0.36510148554503147;0.10163797262129626;-3.592175996125011;3.2792824906171885e-4;0.017497843775499455;;;832356;"E3 ubiquitin-protein ligase RZFP34 [Source:UniProtKB/Swiss-Prot;Acc:Q9FFB6]";RZPF34;UniProtKB Gene Name
AT5G23050;385.7591459668448;-0.31895539639720877;0.08230751249357282;-3.8751674875621487;1.0655138664308314e-4;0.007691628904081756;AAE17;;832369;"Probable acyl-activating enzyme 17, peroxisomal [Source:UniProtKB/Swiss-Prot;Acc:F4KBF3]";AAE17;UniProtKB Gene Name
AT5G23050;385.7591459668448;-0.31895539639720877;0.08230751249357282;-3.8751674875621487;1.0655138664308314e-4;0.007691628904081756;AAE17;F4KBF3;832369;"Probable acyl-activating enzyme 17, peroxisomal [Source:UniProtKB/Swiss-Prot;Acc:F4KBF3]";AAE17;UniProtKB Gene Name
AT5G23280;251.4807200479426;0.4097897253309473;0.09430330337199563;4.345444016043225;1.3899421937461141e-5;0.0016008913474189236;;Q9FMX2;832392;"Transcription factor TCP7 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMX2]";TCP7;UniProtKB Gene Name
AT5G23860;484.7467875224577;0.26326269105521044;0.0797361870672367;3.3016714334887487;9.611058201246278e-4;0.03465849413351767;TUB8;P29516;832451;"Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:A0A178UKM5]";TUBB8;UniProtKB Gene Name
AT5G24030;421.2580713576883;0.4974628870670364;0.15459422009487397;3.217862134572334;0.0012914987879598422;0.04242902866144858;SLAH3;Q9FLV9;832468;"S-type anion channel SLAH3 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLV9]";SLAH3;UniProtKB Gene Name
AT5G24030;421.2580713576883;0.4974628870670364;0.15459422009487397;3.217862134572334;0.0012914987879598422;0.04242902866144858;SLAH3;;832468;"S-type anion channel SLAH3 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLV9]";SLAH3;UniProtKB Gene Name
AT5G25280;1605.694294908625;-0.24800719070779126;0.07621811126955971;-3.253914149494824;0.0011382667330935466;0.039092218766189096;;;832600;"AT5g25280/F18G18_20 [Source:UniProtKB/TrEMBL;Acc:Q93WB2]";;
AT5G25610;664.5608389207596;0.48316312787749593;0.10197139560529368;4.7382221750470315;2.156013590460373e-6;4.0904093951247487e-4;RD22;Q08298;832636;"BURP domain protein RD22 [Source:UniProtKB/Swiss-Prot;Acc:Q08298]";RD22;UniProtKB Gene Name
AT5G25930;82.22175195617599;-0.5190617601122303;0.14808286673693224;-3.50521145052073;4.5624476606159823e-4;0.021346940457743296;;;832662;"Kinase family with leucine-rich repeat domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q9XGZ2]";;
AT5G26030;311.0544431175861;-0.3388365698027637;0.09067694938473751;-3.736744256416237;1.8641835616778173e-4;0.011936462134417725;FC1;P42043;832672;"Ferrochelatase-1, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P42043]";FC1;UniProtKB Gene Name
AT5G26040;156.29837532535308;-0.30770167470270426;0.09339052447335679;-3.2947847379365336;9.849710018117526e-4;0.03530382780497571;HDA2;Q944K3;832673;"Histone deacetylase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q944K3]";HDA2;UniProtKB Gene Name
AT5G26040;156.29837532535308;-0.30770167470270426;0.09339052447335679;-3.2947847379365336;9.849710018117526e-4;0.03530382780497571;HDA2;;832673;"Histone deacetylase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q944K3]";HDA2;UniProtKB Gene Name
AT5G26340;1374.9872220369566;-0.553946178342072;0.08834181214772005;-6.270486928837224;3.599207652998238e-10;2.61482435990322e-7;MSS1;Q94AZ2;832703;"STP13 [Source:UniProtKB/TrEMBL;Acc:A0A178UHA7]";STP13;UniProtKB Gene Name
AT5G26742;5238.120235347272;0.2302012842453735;0.05446543259344804;4.226557529868325;2.372936242907897e-5;0.0024228320374209333;emb1138;;832713;"RH3 [Source:UniProtKB/TrEMBL;Acc:A0A178UT03]";RH3;UniProtKB Gene Name
AT5G26742;5238.120235347272;0.2302012842453735;0.05446543259344804;4.226557529868325;2.372936242907897e-5;0.0024228320374209333;emb1138;Q8L7S8;832713;"RH3 [Source:UniProtKB/TrEMBL;Acc:A0A178UT03]";RH3;UniProtKB Gene Name
AT5G27420;239.11571763658537;-0.9082477168149656;0.1434102192385293;-6.333214757201565;2.401049892511247e-10;1.8141372567857974e-7;CNI1;Q8LGA5;832801;"E3 ubiquitin-protein ligase ATL31 [Source:UniProtKB/Swiss-Prot;Acc:Q8LGA5]";ATL31;UniProtKB Gene Name
AT5G27760;551.7186155707343;-0.4430595340298958;0.10225598349047536;-4.332847026708853;1.4719338838162332e-5;0.001674901152494267;;;832838;"Hypoxia-responsive family protein [Source:UniProtKB/TrEMBL;Acc:Q8LG60]";;
AT5G27920;548.5100611605563;-0.46754132078162636;0.09301503376790546;-5.026513476824109;4.994773977185157e-7;1.2095677648083388e-4;;;832858;"At5g27920 [Source:UniProtKB/TrEMBL;Acc:Q8GZ31]";;
AT5G28050;3163.8408182027483;-0.37474600397889146;0.10316181211695254;-3.632603928613131;2.805755123019671e-4;0.01577318705914243;;;832875;"Cytidine/deoxycytidylate deaminase family protein [Source:TAIR;Acc:AT5G28050]";;
AT5G28050;3163.8408182027483;-0.37474600397889146;0.10316181211695254;-3.632603928613131;2.805755123019671e-4;0.01577318705914243;;Q94BU8;832875;"Cytidine/deoxycytidylate deaminase family protein [Source:TAIR;Acc:AT5G28050]";;
AT5G28300;385.35551645592545;0.30183071937254835;0.08346331037826164;3.6163281567029886;2.988115266596711e-4;0.01650365768150447;;Q8H181;832914;"Trihelix transcription factor GTL2 [Source:UniProtKB/Swiss-Prot;Acc:Q8H181]";;
AT5G28770;741.3823047884633;-0.23741992610134938;0.07392259948565645;-3.2117367050575254;0.001319352318947364;0.0430577810780561;BZO2H3;B9DGI8;832990;"Basic leucine zipper 63 [Source:UniProtKB/Swiss-Prot;Acc:B9DGI8]";BZIP63;UniProtKB Gene Name
AT5G28770;741.3823047884633;-0.23741992610134938;0.07392259948565645;-3.2117367050575254;0.001319352318947364;0.0430577810780561;BZO2H3;;832990;"Basic leucine zipper 63 [Source:UniProtKB/Swiss-Prot;Acc:B9DGI8]";BZIP63;UniProtKB Gene Name
AT5G35970;1198.7390538896454;0.2822704762416128;0.07863044226577487;3.5898370670169233;3.30884718684135e-4;0.017526156186602918;;;833589;"P-loop containing nucleoside triphosphate hydrolases superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4K1G7]";;
AT5G36925;26.273298726031076;-1.0992992657926965;0.23436960419078637;-4.690451518183315;2.7260281791664814e-6;4.767772803358858e-4;;;833661;"Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q9FIW0]";;
AT5G37070;167.97606464868238;-0.3486547548383127;0.10915888417367524;-3.1940117149199874;0.0014031042337099796;0.044543253563945895;;;833678;"At5g37070 [Source:UniProtKB/TrEMBL;Acc:Q9FHW0]";;
AT5G37890;128.13049503822558;0.3612919018906305;0.10600010627479287;3.4084107515328665;6.534245585772593e-4;0.026890057705807956;;Q9FKD7;833768;"E3 ubiquitin-protein ligase SINA-like 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKD7]";;
AT5G38200;314.48428198493593;-0.29312567835562214;0.09127004915234783;-3.2116305521687316;0.0013198398668110795;0.0430577810780561;;;833802;"Class I glutamine amidotransferase-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4KA45]";;
AT5G39210;435.8871675159251;0.2794907599887693;0.08615055284289824;3.24421319150953;0.0011777555957037584;0.040084009814861786;CRR7;Q9FL87;833917;"Protein CHLORORESPIRATORY REDUCTION 7, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FL87]";CRR7;UniProtKB Gene Name
AT5G39580;1529.0584822533672;-0.8741125436872152;0.17005764980784818;-5.140095401029556;2.745990107264352e-7;7.627795167075932e-5;;;833954;"Peroxidase 62 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKA4]";PER62;UniProtKB Gene Name
AT5G39580;1529.0584822533672;-0.8741125436872152;0.17005764980784818;-5.140095401029556;2.745990107264352e-7;7.627795167075932e-5;;Q9FKA4;833954;"Peroxidase 62 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKA4]";PER62;UniProtKB Gene Name
