genes;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;tair_symbol;uniprotswissprot;entrezgene_id;description;external_gene_name;external_gene_source
AT4G01250;607.7392594216724;-0.8597210814473408;0.16640066547300117;-5.166572375197815;2.3842590354794176e-7;1.528907559295331e-4;WRKY22;O04609;827896;"WRKY transcription factor 22 [Source:UniProtKB/Swiss-Prot;Acc:O04609]";WRKY22;UniProtKB Gene Name
AT4G01540;43.463165283573154;-1.1675614846660494;0.32188618345607406;-3.627249458581933;2.864565092915927e-4;0.02240761449055664;ANAC068;;828149;"NAC domain-containing protein 68 [Source:UniProtKB/Swiss-Prot;Acc:A8MQY1]";NAC68;UniProtKB Gene Name
AT4G01540;43.463165283573154;-1.1675614846660494;0.32188618345607406;-3.627249458581933;2.864565092915927e-4;0.02240761449055664;ANAC068;A8MQY1;828149;"NAC domain-containing protein 68 [Source:UniProtKB/Swiss-Prot;Acc:A8MQY1]";NAC68;UniProtKB Gene Name
AT4G02380;3067.9615095714157;-1.1047358036725627;0.21858921205891116;-5.053935614054136;4.327975637617862e-7;2.2542419449104743e-4;SAG21;;828053;"senescence-associated gene 21 [Source:TAIR;Acc:AT4G02380]";SAG21;TAIR Gene Name
AT4G02380;3067.9615095714157;-1.1047358036725627;0.21858921205891116;-5.053935614054136;4.327975637617862e-7;2.2542419449104743e-4;SAG21;Q93WF6;828053;"senescence-associated gene 21 [Source:TAIR;Acc:AT4G02380]";SAG21;TAIR Gene Name
AT4G03210;1316.5918642979364;0.6077779159309206;0.182585059764459;3.3287384888718443;8.724027747883087e-4;0.048642718683040036;XTH9;Q8LDW9;828024;"Xyloglucan endotransglucosylase/hydrolase (Fragment) [Source:UniProtKB/TrEMBL;Acc:C0SVH2]";XTH9;UniProtKB Gene Name
AT4G03210;1316.5918642979364;0.6077779159309206;0.182585059764459;3.3287384888718443;8.724027747883087e-4;0.048642718683040036;XTH9;;828024;"Xyloglucan endotransglucosylase/hydrolase (Fragment) [Source:UniProtKB/TrEMBL;Acc:C0SVH2]";XTH9;UniProtKB Gene Name
AT4G03510;2310.031181909411;-0.48520643329306046;0.12176001221093229;-3.9849407410743996;6.749696783530655e-5;0.008189759932516883;RMA1;O64425;825654;"E3 ubiquitin-protein ligase RMA1 [Source:UniProtKB/Swiss-Prot;Acc:O64425]";RMA1;UniProtKB Gene Name
AT4G03540;4.0417119464456865;4.875363770677679;1.4210602902919691;3.4307930521906242;6.018195341580666e-4;0.03791108009423455;;Q9ZT81;825651;"CASP-like protein [Source:UniProtKB/TrEMBL;Acc:A0A178V2N5]";;
AT4G04540;8.368542897704327;-4.782676271515861;1.2808292763422524;-3.734046652317365;1.8842756747762253e-4;0.017196028647370208;CRK39;;825785;"Putative cysteine-rich receptor-like protein kinase 39 [Source:UniProtKB/Swiss-Prot;Acc:Q9SYS7]";CRK39;UniProtKB Gene Name
AT4G04540;8.368542897704327;-4.782676271515861;1.2808292763422524;-3.734046652317365;1.8842756747762253e-4;0.017196028647370208;CRK39;Q9SYS7;825785;"Putative cysteine-rich receptor-like protein kinase 39 [Source:UniProtKB/Swiss-Prot;Acc:Q9SYS7]";CRK39;UniProtKB Gene Name
AT4G10120;549.1259635362114;0.5728089826996428;0.1621673943659712;3.5322080923798795;4.121049265161077e-4;0.028666126077366384;ATSPS4F;F4JLK2;826603;"Probable sucrose-phosphate synthase 4 [Source:UniProtKB/Swiss-Prot;Acc:F4JLK2]";SPS4;UniProtKB Gene Name
AT4G10120;549.1259635362114;0.5728089826996428;0.1621673943659712;3.5322080923798795;4.121049265161077e-4;0.028666126077366384;ATSPS4F;;826603;"Probable sucrose-phosphate synthase 4 [Source:UniProtKB/Swiss-Prot;Acc:F4JLK2]";SPS4;UniProtKB Gene Name
AT4G11170;34.087730120273804;-2.637743516882309;0.6376782702436831;-4.136480165576787;3.5267382362959484e-5;0.005341382626673757;;O82500;826718;"Putative disease resistance protein At4g11170 [Source:UniProtKB/Swiss-Prot;Acc:O82500]";;
AT4G11280;83.20041534028972;-0.9073857463154437;0.2468815987685439;-3.675388327204308;2.3748790590961852e-4;0.02020539534143388;ACS6;Q9SAR0;826730;"1-aminocyclopropane-1-carboxylate synthase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9SAR0]";ACS6;UniProtKB Gene Name
AT4G11890;65.94211180841513;-1.8328658380777483;0.39120234690265493;-4.685211764677451;2.7967062185515783e-6;8.996155476002586e-4;;;826796;"Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JPT7]";;
AT4G11890;65.94211180841513;-1.8328658380777483;0.39120234690265493;-4.685211764677451;2.7967062185515783e-6;8.996155476002586e-4;;Q8GY82;826796;"Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JPT7]";;
AT4G12545;353.5361633258699;1.6257718644430819;0.4644535868327266;3.5003968330394337;4.6456602020836647e-4;0.03109970959733438;;Q9ZSP6;826867;"Putative lipid-binding protein AIR1B [Source:UniProtKB/Swiss-Prot;Acc:Q9ZSP6]";AIR1B;UniProtKB Gene Name
AT4G12720;762.5425466163787;-0.7889705937968935;0.19896038578059586;-3.9654657418433694;7.325277323187514e-5;0.008620552403024064;NUDT7;Q9SU14;826884;"MutT/nudix family protein [Source:UniProtKB/TrEMBL;Acc:F4JRE7]";AtNUDT7;TAIR Gene Name
AT4G12720;762.5425466163787;-0.7889705937968935;0.19896038578059586;-3.9654657418433694;7.325277323187514e-5;0.008620552403024064;AtNUDT7;Q9SU14;826884;"MutT/nudix family protein [Source:UniProtKB/TrEMBL;Acc:F4JRE7]";AtNUDT7;TAIR Gene Name
AT4G12720;762.5425466163787;-0.7889705937968935;0.19896038578059586;-3.9654657418433694;7.325277323187514e-5;0.008620552403024064;NUDT7;;826884;"MutT/nudix family protein [Source:UniProtKB/TrEMBL;Acc:F4JRE7]";AtNUDT7;TAIR Gene Name
AT4G12720;762.5425466163787;-0.7889705937968935;0.19896038578059586;-3.9654657418433694;7.325277323187514e-5;0.008620552403024064;AtNUDT7;;826884;"MutT/nudix family protein [Source:UniProtKB/TrEMBL;Acc:F4JRE7]";AtNUDT7;TAIR Gene Name
AT4G13390;491.6934571931613;0.8142210741463946;0.2441149406968563;3.3354004135187294;8.517665581103349e-4;0.04812030383186826;;;826970;"Extensin-like protein [Source:UniProtKB/TrEMBL;Acc:Q9T0L0]";;
AT4G13880;6.918225857156945;2.984190845927959;0.8267939886184574;3.609352374361639;3.069624030704132e-4;0.023411364705602403;AtRLP48;F4JTU7;NA;;AtRLP48;TAIR Gene Name
AT4G14450;34.337704601570756;-2.2740063940284525;0.44504176361460274;-5.10964718357915;3.227609695000192e-7;1.8211414538146e-4;;Q6NN02;827090;"Uncharacterized protein At4g14450, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q6NN02]";;
AT4G15390;246.46125504783737;0.8506321940128185;0.2505478623747186;3.395088610816466;6.860639218817667e-4;0.04150395198805985;;;827205;"HSR201-like protein [Source:UniProtKB/TrEMBL;Acc:O23392]";;
AT4G15530;432.19042412806067;-0.79199442939391;0.238177568371631;-3.3252267827260398;8.834664182792482e-4;0.048708510235282935;PPDK;;827226;"Pyruvate, phosphate dikinase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O23404]";PPDK;UniProtKB Gene Name
AT4G15530;432.19042412806067;-0.79199442939391;0.238177568371631;-3.3252267827260398;8.834664182792482e-4;0.048708510235282935;PPDK;O23404;827226;"Pyruvate, phosphate dikinase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O23404]";PPDK;UniProtKB Gene Name
AT4G15610;4559.426649124021;-0.7684010854300348;0.1624394017783688;-4.730386082549331;2.2409324752167805e-6;8.408070188541953e-4;;Q9FE29;827238;"CASP-like protein 1D1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FE29]";;
AT4G15610;4559.426649124021;-0.7684010854300348;0.1624394017783688;-4.730386082549331;2.2409324752167805e-6;8.408070188541953e-4;;;827238;"CASP-like protein 1D1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FE29]";;
AT4G17490;304.8057640981098;-0.9799185761823073;0.16861381899819214;-5.811614860540072;6.187305808795565e-9;8.808661036455286e-6;ATERF6;Q8VZ91;827463;"Ethylene-responsive transcription factor 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8VZ91]";ERF6;UniProtKB Gene Name
AT4G17660;5.710045459783292;-3.4080159638862533;0.9932312537727356;-3.4312411645737964;6.00826198259071e-4;0.03791108009423455;;F4JPX3;827486;"Probable serine/threonine-protein kinase PBL20 [Source:UniProtKB/Swiss-Prot;Acc:F4JPX3]";PBL20;UniProtKB Gene Name
AT4G18880;345.2872407355132;-0.7363390018218137;0.20224480600564282;-3.640830221376707;2.7176030514767087e-4;0.021735735267522514;AT-HSFA4A;O49403;827622;"HSF A4A [Source:UniProtKB/TrEMBL;Acc:A0A178UUP9]";HSFA4A;UniProtKB Gene Name
AT4G19430;23.70934083969475;2.282948319566236;0.5231911348400942;4.363507268264372;1.2799368620534888e-5;0.002522016119479166;;;827684;"At4g19430 [Source:UniProtKB/TrEMBL;Acc:Q67Y03]";;
AT4G20450;8.661071931271753;3.8089942990468217;0.8972908811744618;4.2449938798678515;2.185993873874915e-5;0.003858008196413125;;C0LGQ7;827793;"Probable LRR receptor-like serine/threonine-protein kinase At4g20450 [Source:UniProtKB/Swiss-Prot;Acc:C0LGQ7]";;
AT4G20450;8.661071931271753;3.8089942990468217;0.8972908811744618;4.2449938798678515;2.185993873874915e-5;0.003858008196413125;;;827793;"Probable LRR receptor-like serine/threonine-protein kinase At4g20450 [Source:UniProtKB/Swiss-Prot;Acc:C0LGQ7]";;
AT4G20830;928.210436950539;-0.7015756212223692;0.14857813431479489;-4.721930480940955;2.336165411270215e-6;8.408070188541953e-4;;Q9SVG4;827831;"Berberine bridge enzyme-like 19 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVG4]";;
AT4G20830;928.210436950539;-0.7015756212223692;0.14857813431479489;-4.721930480940955;2.336165411270215e-6;8.408070188541953e-4;;;827831;"Berberine bridge enzyme-like 19 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVG4]";;
AT4G20860;956.8177711092835;-0.8691642124966092;0.13463885811960183;-6.455522756472853;1.0784597268665186e-10;2.3030507467234505e-7;;Q9SUC6;827834;"Berberine bridge enzyme-like 22 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUC6]";FAD-OXR;UniProtKB Gene Name
AT4G21380;63.82401716075274;-1.3009759486151766;0.3798955096091308;-3.4245625855218256;6.157899918315424e-4;0.03867400366345096;ARK3;O81905;827890;"Receptor-like serine/threonine-protein kinase SD1-8 [Source:UniProtKB/Swiss-Prot;Acc:O81905]";SD18;UniProtKB Gene Name
AT4G21380;63.82401716075274;-1.3009759486151766;0.3798955096091308;-3.4245625855218256;6.157899918315424e-4;0.03867400366345096;ARK3;P0DH87;827890;"Receptor-like serine/threonine-protein kinase SD1-8 [Source:UniProtKB/Swiss-Prot;Acc:O81905]";SD18;UniProtKB Gene Name
AT4G21380;63.82401716075274;-1.3009759486151766;0.3798955096091308;-3.4245625855218256;6.157899918315424e-4;0.03867400366345096;ARK3;P0DH86;827890;"Receptor-like serine/threonine-protein kinase SD1-8 [Source:UniProtKB/Swiss-Prot;Acc:O81905]";SD18;UniProtKB Gene Name
AT4G21380;63.82401716075274;-1.3009759486151766;0.3798955096091308;-3.4245625855218256;6.157899918315424e-4;0.03867400366345096;ARK3;;827890;"Receptor-like serine/threonine-protein kinase SD1-8 [Source:UniProtKB/Swiss-Prot;Acc:O81905]";SD18;UniProtKB Gene Name
AT4G21390;28.37694558912073;-1.3457850069770443;0.3977232444553334;-3.383722288648341;7.151029440991304e-4;0.04277597582979532;B120;O81906;827891;"B120 [Source:UniProtKB/TrEMBL;Acc:A0A178USE7]";B120;UniProtKB Gene Name
AT4G21390;28.37694558912073;-1.3457850069770443;0.3977232444553334;-3.383722288648341;7.151029440991304e-4;0.04277597582979532;B120;;827891;"B120 [Source:UniProtKB/TrEMBL;Acc:A0A178USE7]";B120;UniProtKB Gene Name
AT4G22200;160.86145024104982;0.7195657719262003;0.21144856588748798;3.403029804936497;6.664301023739508e-4;0.04066175667484491;AKT2/3;;828311;"Potassium channel AKT2/3 [Source:UniProtKB/Swiss-Prot;Acc:Q38898]";AKT2;UniProtKB Gene Name
AT4G22200;160.86145024104982;0.7195657719262003;0.21144856588748798;3.403029804936497;6.664301023739508e-4;0.04066175667484491;AKT2/3;Q38898;828311;"Potassium channel AKT2/3 [Source:UniProtKB/Swiss-Prot;Acc:Q38898]";AKT2;UniProtKB Gene Name
AT4G22470;1565.9638859952527;-0.6743299858690043;0.178516441031039;-3.7774110999208035;1.5846704185431954e-4;0.015001666313754719;;;828342;"Protease inhibitor/seed storage/lipid transfer protein (LTP) family protein [Source:UniProtKB/TrEMBL;Acc:F4JLV4]";;
AT4G22710;78.82649478575773;-2.813040016208225;0.4148478132478032;-6.780896334453852;1.1943255569743249e-11;4.2508037115311175e-8;CYP706A2;;828367;"Cytochrome P450 - like protein [Source:UniProtKB/TrEMBL;Acc:O49652]";CYP706A2;TAIR Gene Name
AT4G23210;94.67759663272653;-1.186215799216287;0.33353157616137813;-3.5565322266289425;3.7578240153794576e-4;0.027019640353006167;CRK13;;828420;"Cysteine-rich receptor-like protein kinase 13 [Source:UniProtKB/Swiss-Prot;Acc:Q0PW40]";CRK13;UniProtKB Gene Name
AT4G23210;94.67759663272653;-1.186215799216287;0.33353157616137813;-3.5565322266289425;3.7578240153794576e-4;0.027019640353006167;CRK13;Q0PW40;828420;"Cysteine-rich receptor-like protein kinase 13 [Source:UniProtKB/Swiss-Prot;Acc:Q0PW40]";CRK13;UniProtKB Gene Name
AT4G24570;299.3095981213422;-1.2429383675842733;0.21993009661086785;-5.651515580350332;1.5903926858127035e-8;1.8868242114183492e-5;DIC2;Q9SB52;828559;"DIC2 [Source:UniProtKB/TrEMBL;Acc:A0A178URN9]";PUMP4;UniProtKB Gene Name
AT4G25240;112.8865821207192;0.9254394330281183;0.2337930070039691;3.958370889221708;7.546271445543129e-5;0.00875818623475943;SKS1;Q8VXX5;828627;"SKS1 [Source:UniProtKB/TrEMBL;Acc:A0A178UTC9]";SKS1;UniProtKB Gene Name
AT4G25820;361.33829893437235;0.8014689080332058;0.23999456102633834;3.3395294651917053;8.392044777718683e-4;0.047662796869197464;XTR9;Q9ZSU4;828687;"Xyloglucan endotransglucosylase/hydrolase [Source:UniProtKB/TrEMBL;Acc:A0A178UTG4]";XTH14;UniProtKB Gene Name
AT4G26200;426.086938896034;-0.7184485448144288;0.16797674065076607;-4.277071587596328;1.8936791984091833e-5;0.0034861654553472506;ACS7;Q9STR4;828726;"1-aminocyclopropane-1-carboxylate synthase 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9STR4]";ACS7;UniProtKB Gene Name
AT4G26850;2698.691901793403;0.3965203294300014;0.08670912201628844;4.572994400237548;4.808029939019878e-6;0.0011801779235375803;VTC2;Q8RWE8;828792;"GDP-L-galactose phosphorylase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWE8]";VTC2;UniProtKB Gene Name
AT4G28085;94.87322514309497;-1.1100084243992694;0.2083724917577495;-5.327039164506163;9.982664507181351e-8;7.351027605201991e-5;;;828924;"Transmembrane protein [Source:UniProtKB/TrEMBL;Acc:Q94AQ4]";;
AT4G28350;43.78932788039816;-1.3015128058321306;0.33512131391507144;-3.883706442383931;1.0287610545929383e-4;0.010910896784655738;;O49445;828950;"Probable L-type lectin-domain containing receptor kinase VII.2 [Source:UniProtKB/Swiss-Prot;Acc:O49445]";LECRK72;UniProtKB Gene Name
AT4G29190;1286.327401192718;-0.7758542539299478;0.17913009537682945;-4.3312334105433905;1.4827639647900021e-5;0.0028526508529811254;;Q9M0G2;829040;"Zinc finger CCCH domain-containing protein 49 [Source:UniProtKB/Swiss-Prot;Acc:Q9M0G2]";;
AT4G31550;659.0727697739393;-0.6463857628390515;0.1764467222961084;-3.6633480884632323;2.489398781009007e-4;0.02084749449743033;WRKY11;Q9SV15;829282;"Probable WRKY transcription factor 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SV15]";WRKY11;UniProtKB Gene Name
AT4G31550;659.0727697739393;-0.6463857628390515;0.1764467222961084;-3.6633480884632323;2.489398781009007e-4;0.02084749449743033;WRKY11;;829282;"Probable WRKY transcription factor 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SV15]";WRKY11;UniProtKB Gene Name
AT4G31800;761.4923955693783;-0.8851483339612131;0.17370397685569225;-5.095728664269824;3.474024087384294e-7;1.9022508816946563e-4;WRKY18;Q9C5T4;829308;"WRKY like transcription factor [Source:UniProtKB/TrEMBL;Acc:Q0WTZ3]";WRKY18;UniProtKB Gene Name
AT4G31800;761.4923955693783;-0.8851483339612131;0.17370397685569225;-5.095728664269824;3.474024087384294e-7;1.9022508816946563e-4;WRKY18;;829308;"WRKY like transcription factor [Source:UniProtKB/TrEMBL;Acc:Q0WTZ3]";WRKY18;UniProtKB Gene Name
AT4G32480;814.1612121986869;-0.7913909219916159;0.1656752454071095;-4.776760221763676;1.7814197962343164e-6;7.044855508997006e-4;;;829383;"AT4g32480/F8B4_180 [Source:UniProtKB/TrEMBL;Acc:Q9SUU4]";;
AT4G33050;708.5843389477487;-1.2646433030237096;0.23054751955412636;-5.48539106154558;4.125557339239068e-8;4.0046034990659224e-5;EDA39;;829442;"calmodulin-binding family protein [Source:TAIR;Acc:AT4G33050]";EDA39;TAIR Gene Name
AT4G33050;708.5843389477487;-1.2646433030237096;0.23054751955412636;-5.48539106154558;4.125557339239068e-8;4.0046034990659224e-5;EDA39;O82645;829442;"calmodulin-binding family protein [Source:TAIR;Acc:AT4G33050]";EDA39;TAIR Gene Name
AT4G33920;355.153626676368;-0.7250895743398936;0.17679693831529825;-4.101256397589729;4.1091294332159885e-5;0.006051755796298444;;;829536;"Probable protein phosphatase 2C 63 [Source:UniProtKB/Swiss-Prot;Acc:O81760]";;
AT4G33920;355.153626676368;-0.7250895743398936;0.17679693831529825;-4.101256397589729;4.1091294332159885e-5;0.006051755796298444;;O81760;829536;"Probable protein phosphatase 2C 63 [Source:UniProtKB/Swiss-Prot;Acc:O81760]";;
AT4G33980;1543.0459622594371;-0.8235306190651699;0.11463993834920355;-7.183627546593942;6.788564418917993e-13;3.6242448291498437e-9;;;829544;"BEST Arabidopsis thaliana protein match is: cold regulated gene 27 (TAIR:AT5G42900.2); Ha. [Source:TAIR;Acc:AT4G33980]";;
AT4G34150;1594.028849841547;-0.7090906480253629;0.17474190151832877;-4.057931394039374;4.950930640938048e-5;0.006734211709377836;;;829563;"AT4g34150/F28A23_90 [Source:UniProtKB/TrEMBL;Acc:Q945K9]";;
AT4G34220;407.48443265180987;0.5658567953597561;0.16624680140018103;3.403715383357384;6.647598090746697e-4;0.04066175667484491;;Q94C77;829571;"Receptor protein kinase-like protein At4g34220 [Source:UniProtKB/Swiss-Prot;Acc:Q94C77]";;
AT4G34710;1151.6118570945735;-0.6909130106025638;0.1964300001547067;-3.517349743208299;4.3587905002511374e-4;0.02983396510668687;ADC2;O23141;829623;"Arginine decarboxylase 2 [Source:UniProtKB/Swiss-Prot;Acc:O23141]";ADC2;UniProtKB Gene Name
AT4G34760;82.09450181964314;1.077087375512294;0.3212780682404004;3.3525082537110804;8.008285356922467e-4;0.04688499063794711;;O65695;829628;"Auxin-responsive protein SAUR50 [Source:UniProtKB/Swiss-Prot;Acc:O65695]";SAUR50;UniProtKB Gene Name
AT4G35170;56.10389725737886;-3.8945782228182364;0.7219164588592876;-5.39477688176292;6.860875327302154e-8;5.791551852726738e-5;;;829670;"Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family [Source:UniProtKB/TrEMBL;Acc:Q5BPJ9]";;
AT4G35180;100.68448162188533;-3.2924199136621164;0.7243093420158081;-4.545599128266192;5.477920808679489e-6;0.0013143932457230392;LHT7;;829671;"Lysine histidine transporter-like 7 [Source:UniProtKB/Swiss-Prot;Acc:Q84WE9]";LHT7;TAIR Gene Name
AT4G35180;100.68448162188533;-3.2924199136621164;0.7243093420158081;-4.545599128266192;5.477920808679489e-6;0.0013143932457230392;LHT7;Q84WE9;829671;"Lysine histidine transporter-like 7 [Source:UniProtKB/Swiss-Prot;Acc:Q84WE9]";LHT7;TAIR Gene Name
AT4G36010;165.288544766948;-1.057400646910526;0.2262396894303736;-4.673807012257;2.9566717793637213e-6;8.996155476002586e-4;;;829757;"Pathogenesis-related thaumatin superfamily protein [Source:UniProtKB/TrEMBL;Acc:O65638]";;
AT4G36500;393.63024854242707;-0.8053423584189344;0.20806439535941165;-3.8706399383122774;1.0855002292142883e-4;0.011419141573828142;;;829802;"Uncharacterized protein At4g36500 [Source:UniProtKB/TrEMBL;Acc:O23231]";;
AT4G36988;930.7788749946109;-0.9604560293377407;0.26457521132540096;-3.630181469103982;2.832220275918811e-4;0.022296519100879274;NA;NA;NA;NA;NA;NA
AT4G36990;930.7788749946109;-0.9604560293377407;0.26457521132540096;-3.630181469103982;2.832220275918811e-4;0.022296519100879274;HSF4;Q96320;829853;"Heat stress transcription factor B-1 [Source:UniProtKB/Swiss-Prot;Acc:Q96320]";HSFB1;UniProtKB Gene Name
AT4G37370;182.61574132295715;-1.8466710749998072;0.29793421799044734;-6.198251034928177;5.709402774831226e-10;1.1084026932410984e-6;CYP81D8;;829891;"Cytochrome P450, family 81, subfamily D, polypeptide 8 [Source:UniProtKB/TrEMBL;Acc:Q9SZT7]";CYP81D8;TAIR Gene Name
AT4G38840;509.30919288499217;0.9526373843561701;0.17785855370392087;5.356151641388104;8.50131680029653e-8;6.483772152511871e-5;;;830039;"At4g38840 [Source:UniProtKB/TrEMBL;Acc:Q9T0J2]";;
AT4G38860;407.86932058319593;0.8395518418719609;0.16832418684859965;4.987707694243023;6.109991935500693e-7;2.96542904051403e-4;;;830041;"At4g38860 [Source:UniProtKB/TrEMBL;Acc:Q9T0J3]";;
AT4G39830;53.96006104328518;-1.622540029125096;0.34461328618077275;-4.708292147140157;2.4980090845892507e-6;8.408070188541953e-4;;;830142;"At4g39830 [Source:UniProtKB/TrEMBL;Acc:O65670]";;
AT5G01100;86.04629389992499;-1.3148632122538833;0.31334810933034013;-4.196174073186184;2.7146163858875284e-5;0.004539080924894438;;Q9LFC6;831831;"FRB1 [Source:UniProtKB/TrEMBL;Acc:A0A178U817]";FRB1;UniProtKB Gene Name
AT5G01540;81.89675223625612;-1.6733621174241786;0.3292159272725782;-5.0828710849056185;3.7177203632655484e-7;1.9847979589383946e-4;LECRKA4.1;Q9M021;831722;"L-type lectin-domain containing receptor kinase VI.2 [Source:UniProtKB/Swiss-Prot;Acc:Q9M021]";LECRK62;UniProtKB Gene Name
AT5G01542;64.10593132030881;-1.5739821372587146;0.34936406051950686;-4.505277775047015;6.628617587008873e-6;0.0015058949847933456;NA;NA;NA;NA;NA;NA
AT5G01550;12.546885790428803;-3.262182221360275;0.8330741196577192;-3.9158367117449178;9.009121089325994e-5;0.009951606802381281;LECRKA4.2;Q9M020;831700;"lectin receptor kinase a4.1 [Source:TAIR;Acc:AT5G01550]";LECRKA4.2;TAIR Gene Name
AT5G02120;2579.481083066655;0.4199668426247364;0.12656484717388106;3.3181949964966586;9.06012104323732e-4;0.049227078416569564;OHP;O81208;831799;"Light-harvesting complex-like protein OHP1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O81208]";OHP1;UniProtKB Gene Name
AT5G02410;93.97751010097438;0.815409198553473;0.2454787632965098;3.3217097381599303;8.946771273635205e-4;0.04898930783294354;;Q8L638;831764;"Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q8L638]";ALG10;UniProtKB Gene Name
AT5G03140;39.01158525359686;1.2624954121858905;0.3165839639129989;3.9878691156095303;6.666942580100906e-5;0.008135574788460276;;Q9LYX1;831590;"L-type lectin-domain containing receptor kinase VIII.2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LYX1]";LECRK82;UniProtKB Gene Name
AT5G03545;550.262336908553;0.9728615015501806;0.21043728501294662;4.623047201404104;3.781436336070633e-6;9.969453451455354e-4;AT4;;831795;"At5g03545 [Source:UniProtKB/TrEMBL;Acc:Q9LZD2]";AT4;TAIR Gene Name
AT5G03760;1232.5536571082582;0.733152243150768;0.15243864151094377;4.809490795010358;1.513152636016455e-6;6.46267490842628e-4;ATCSLA09;Q9LZR3;831734;"Glucomannan 4-beta-mannosyltransferase 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZR3]";CSLA9;UniProtKB Gene Name
AT5G05410;316.8988274500309;0.645876016030796;0.18604456216574763;3.471619963046183;5.173281316495632e-4;0.03357915577925964;DREB2A;O82132;830424;"Dehydration-responsive element-binding protein 2A [Source:UniProtKB/Swiss-Prot;Acc:O82132]";DREB2A;UniProtKB Gene Name
AT5G05410;316.8988274500309;0.645876016030796;0.18604456216574763;3.471619963046183;5.173281316495632e-4;0.03357915577925964;DREB2A;;830424;"Dehydration-responsive element-binding protein 2A [Source:UniProtKB/Swiss-Prot;Acc:O82132]";DREB2A;UniProtKB Gene Name
AT5G06270;40.38073060332333;0.9939195485317458;0.29245546367867176;3.398533014325184;6.774828568956779e-4;0.04121836583762735;;;830515;"Gb [Source:UniProtKB/TrEMBL;Acc:Q9FNI1]";;
AT5G06310;936.2277961553368;-0.8659398295273631;0.18531175365314528;-4.672881306536951;2.970034225449122e-6;8.996155476002586e-4;AtPOT1b;Q6NKX5;830519;"Protection of telomeres protein 1b [Source:UniProtKB/Swiss-Prot;Acc:Q6NKX5]";POT1B;UniProtKB Gene Name
AT5G06320;1892.813998667185;-0.8548596397400173;0.25011036644614076;-3.4179296599611533;6.309941203148138e-4;0.03905979500797651;NHL3;Q9FNH6;830520;"NHL3 [Source:UniProtKB/TrEMBL;Acc:A0A178UB58]";NHL3;UniProtKB Gene Name
AT5G06760;11.918696817659448;-1.9609082524026544;0.5831822562423314;-3.3624278369467957;7.726031686875573e-4;0.0455771841638751;LEA4-5;Q9FG31;830565;"LEA4-5 [Source:UniProtKB/TrEMBL;Acc:A0A178UIZ0]";LEA46;UniProtKB Gene Name
AT5G08760;208.10827544609396;-1.1352279612355296;0.24360232760823314;-4.660168777456139;3.159502040272507e-6;8.996155476002586e-4;;;5008204;"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT5G08760]";;
AT5G10695;509.6044409340465;-0.8792426496278477;0.2120109050304935;-4.1471576639012335;3.366282606103349e-5;0.005247223726520951;;;830934;"Methionyl-tRNA synthetase [Source:UniProtKB/TrEMBL;Acc:Q8RXY3]";;
AT5G12020;135.47899409281084;-2.4926307096168743;0.6180299212591208;-4.03318775333499;5.5025280548447486e-5;0.0073903450698873975;HSP17.6II;P29830;831075;"17.6 kDa class II heat shock protein [Source:UniProtKB/Swiss-Prot;Acc:P29830]";HSP17.6;UniProtKB Gene Name
AT5G12030;63.68308461639985;-2.3548064935019863;0.46072866666188905;-5.111048354258555;3.203759621955853e-7;1.8211414538146e-4;AT-HSP17.6A;O81822;831076;"17.7 kDa class II heat shock protein [Source:UniProtKB/Swiss-Prot;Acc:O81822]";HSP17.7;UniProtKB Gene Name
AT5G12930;59.77791603835884;-0.8742523533109777;0.2623475723787008;-3.3324202140852575;8.609415260678083e-4;0.04826897347713689;;;831133;"At5g12930 [Source:UniProtKB/TrEMBL;Acc:Q9LXU6]";;
